Inf,Inf
1.11319034496235e-05,7.54583155884427e-05
7.54583155884427e-05,7.54407622191262e-05
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
