LSOA11CD,LSOA11NM,LSOA11NMW,BNG_E,BNG_N,LONG,LAT,GlobalID,geometry,x,y,LSOA,PWC_Distance,NodeID,nodeX,nodeY,Nodeless
E01007877,Sheffield 022D,Sheffield 022D,437589,389630,-1.4361,53.4022,9b3ab188-75d5-408a-ab1b-9e9bcb3a91b0,"POLYGON ((-1.436109702862361 53.40688732295411, -1.433692705379564 53.405934169191504, -1.434047409100473 53.40529736283001, -1.4329430894864648 53.40463595313298, -1.4338603795396436 53.40397673230867, -1.4328629058271154 53.40320315482451, -1.4309206784637583 53.403200975210744, -1.4333092163155814 53.4019860302032, -1.4324433688093996 53.40149653120652, -1.433609407165599 53.40089982334396, -1.431817134382675 53.39995648973007, -1.4314695863522746 53.40017698262016, -1.4299901577581096 53.39928647106, -1.4292927476559432 53.39978266068861, -1.4286211709777685 53.399392937064675, -1.4294284418935879 53.39863276598516, -1.4288754162092347 53.398615444879255, -1.4274234269126858 53.39774135569157, -1.4281113335483049 53.39703546115916, -1.4292626602796832 53.39753534514826, -1.430037993159852 53.39690983857617, -1.4328267610570258 53.39817465128523, -1.433234956772624 53.39752929525452, -1.4361230916890888 53.39631441116049, -1.4371721372276334 53.396476251226645, -1.4359656915095167 53.39900537049411, -1.4371145404982237 53.39970291761291, -1.4366574400688323 53.400150197136156, -1.4393885733172822 53.4017630293736, -1.4385976630273436 53.40357502815809, -1.4402842461509384 53.40457169573729, -1.4450494829707525 53.40192285101625, -1.4469857757757905 53.402029078050646, -1.4463844639330317 53.40276642954642, -1.4468488403783115 53.40291239927582, -1.4440964130532592 53.404323366787, -1.444681734829684 53.40479505478931, -1.4453453704934922 53.40442898630535, -1.4468178899950577 53.40436922082129, -1.447405012769556 53.40392263014772, -1.4485471010455577 53.403955241700835, -1.4492379649824858 53.405078524620464, -1.4499021332442807 53.40522900764789, -1.4496985537044953 53.40542522758198, -1.4485928676625732 53.40536499319174, -1.4461450961323319 53.406072728597415, -1.4465117891223063 53.406367476480035, -1.4506955097029874 53.40554585009754, -1.451491893483431 53.406780956184015, -1.452005034717222 53.40664848088767, -1.4524302151168411 53.40723721029167, -1.4517388268152716 53.40747519651342, -1.4509228477567508 53.4077056723758, -1.4481597865427471 53.40805684312542, -1.444771455649426 53.40778534574294, -1.4444214833945273 53.407703629840405, -1.4421573091896907 53.40743990498214, -1.4402133468497371 53.407328287953284, -1.4384463367312312 53.40729116020362, -1.436109702862361 53.40688732295411))",-1.4443855067347016,53.405881774082,E01007877,0.006475045993155231,561.0,-1.4393726501493813,53.40178330004054,0
E01007877,Sheffield 022D,Sheffield 022D,437589,389630,-1.4361,53.4022,9b3ab188-75d5-408a-ab1b-9e9bcb3a91b0,"POLYGON ((-1.436109702862361 53.40688732295411, -1.433692705379564 53.405934169191504, -1.434047409100473 53.40529736283001, -1.4329430894864648 53.40463595313298, -1.4338603795396436 53.40397673230867, -1.4328629058271154 53.40320315482451, -1.4309206784637583 53.403200975210744, -1.4333092163155814 53.4019860302032, -1.4324433688093996 53.40149653120652, -1.433609407165599 53.40089982334396, -1.431817134382675 53.39995648973007, -1.4314695863522746 53.40017698262016, -1.4299901577581096 53.39928647106, -1.4292927476559432 53.39978266068861, -1.4286211709777685 53.399392937064675, -1.4294284418935879 53.39863276598516, -1.4288754162092347 53.398615444879255, -1.4274234269126858 53.39774135569157, -1.4281113335483049 53.39703546115916, -1.4292626602796832 53.39753534514826, -1.430037993159852 53.39690983857617, -1.4328267610570258 53.39817465128523, -1.433234956772624 53.39752929525452, -1.4361230916890888 53.39631441116049, -1.4371721372276334 53.396476251226645, -1.4359656915095167 53.39900537049411, -1.4371145404982237 53.39970291761291, -1.4366574400688323 53.400150197136156, -1.4393885733172822 53.4017630293736, -1.4385976630273436 53.40357502815809, -1.4402842461509384 53.40457169573729, -1.4450494829707525 53.40192285101625, -1.4469857757757905 53.402029078050646, -1.4463844639330317 53.40276642954642, -1.4468488403783115 53.40291239927582, -1.4440964130532592 53.404323366787, -1.444681734829684 53.40479505478931, -1.4453453704934922 53.40442898630535, -1.4468178899950577 53.40436922082129, -1.447405012769556 53.40392263014772, -1.4485471010455577 53.403955241700835, -1.4492379649824858 53.405078524620464, -1.4499021332442807 53.40522900764789, -1.4496985537044953 53.40542522758198, -1.4485928676625732 53.40536499319174, -1.4461450961323319 53.406072728597415, -1.4465117891223063 53.406367476480035, -1.4506955097029874 53.40554585009754, -1.451491893483431 53.406780956184015, -1.452005034717222 53.40664848088767, -1.4524302151168411 53.40723721029167, -1.4517388268152716 53.40747519651342, -1.4509228477567508 53.4077056723758, -1.4481597865427471 53.40805684312542, -1.444771455649426 53.40778534574294, -1.4444214833945273 53.407703629840405, -1.4421573091896907 53.40743990498214, -1.4402133468497371 53.407328287953284, -1.4384463367312312 53.40729116020362, -1.436109702862361 53.40688732295411))",-1.4443855067347016,53.405881774082,E01007877,0.002040639594703476,608.0,-1.4435664999999998,53.4040127,0
E01007877,Sheffield 022D,Sheffield 022D,437589,389630,-1.4361,53.4022,9b3ab188-75d5-408a-ab1b-9e9bcb3a91b0,"POLYGON ((-1.436109702862361 53.40688732295411, -1.433692705379564 53.405934169191504, -1.434047409100473 53.40529736283001, -1.4329430894864648 53.40463595313298, -1.4338603795396436 53.40397673230867, -1.4328629058271154 53.40320315482451, -1.4309206784637583 53.403200975210744, -1.4333092163155814 53.4019860302032, -1.4324433688093996 53.40149653120652, -1.433609407165599 53.40089982334396, -1.431817134382675 53.39995648973007, -1.4314695863522746 53.40017698262016, -1.4299901577581096 53.39928647106, -1.4292927476559432 53.39978266068861, -1.4286211709777685 53.399392937064675, -1.4294284418935879 53.39863276598516, -1.4288754162092347 53.398615444879255, -1.4274234269126858 53.39774135569157, -1.4281113335483049 53.39703546115916, -1.4292626602796832 53.39753534514826, -1.430037993159852 53.39690983857617, -1.4328267610570258 53.39817465128523, -1.433234956772624 53.39752929525452, -1.4361230916890888 53.39631441116049, -1.4371721372276334 53.396476251226645, -1.4359656915095167 53.39900537049411, -1.4371145404982237 53.39970291761291, -1.4366574400688323 53.400150197136156, -1.4393885733172822 53.4017630293736, -1.4385976630273436 53.40357502815809, -1.4402842461509384 53.40457169573729, -1.4450494829707525 53.40192285101625, -1.4469857757757905 53.402029078050646, -1.4463844639330317 53.40276642954642, -1.4468488403783115 53.40291239927582, -1.4440964130532592 53.404323366787, -1.444681734829684 53.40479505478931, -1.4453453704934922 53.40442898630535, -1.4468178899950577 53.40436922082129, -1.447405012769556 53.40392263014772, -1.4485471010455577 53.403955241700835, -1.4492379649824858 53.405078524620464, -1.4499021332442807 53.40522900764789, -1.4496985537044953 53.40542522758198, -1.4485928676625732 53.40536499319174, -1.4461450961323319 53.406072728597415, -1.4465117891223063 53.406367476480035, -1.4506955097029874 53.40554585009754, -1.451491893483431 53.406780956184015, -1.452005034717222 53.40664848088767, -1.4524302151168411 53.40723721029167, -1.4517388268152716 53.40747519651342, -1.4509228477567508 53.4077056723758, -1.4481597865427471 53.40805684312542, -1.444771455649426 53.40778534574294, -1.4444214833945273 53.407703629840405, -1.4421573091896907 53.40743990498214, -1.4402133468497371 53.407328287953284, -1.4384463367312312 53.40729116020362, -1.436109702862361 53.40688732295411))",-1.4443855067347016,53.405881774082,E01007877,0.013160054584496051,619.0,-1.4330848725750207,53.399137687468084,0
E01007877,Sheffield 022D,Sheffield 022D,437589,389630,-1.4361,53.4022,9b3ab188-75d5-408a-ab1b-9e9bcb3a91b0,"POLYGON ((-1.436109702862361 53.40688732295411, -1.433692705379564 53.405934169191504, -1.434047409100473 53.40529736283001, -1.4329430894864648 53.40463595313298, -1.4338603795396436 53.40397673230867, -1.4328629058271154 53.40320315482451, -1.4309206784637583 53.403200975210744, -1.4333092163155814 53.4019860302032, -1.4324433688093996 53.40149653120652, -1.433609407165599 53.40089982334396, -1.431817134382675 53.39995648973007, -1.4314695863522746 53.40017698262016, -1.4299901577581096 53.39928647106, -1.4292927476559432 53.39978266068861, -1.4286211709777685 53.399392937064675, -1.4294284418935879 53.39863276598516, -1.4288754162092347 53.398615444879255, -1.4274234269126858 53.39774135569157, -1.4281113335483049 53.39703546115916, -1.4292626602796832 53.39753534514826, -1.430037993159852 53.39690983857617, -1.4328267610570258 53.39817465128523, -1.433234956772624 53.39752929525452, -1.4361230916890888 53.39631441116049, -1.4371721372276334 53.396476251226645, -1.4359656915095167 53.39900537049411, -1.4371145404982237 53.39970291761291, -1.4366574400688323 53.400150197136156, -1.4393885733172822 53.4017630293736, -1.4385976630273436 53.40357502815809, -1.4402842461509384 53.40457169573729, -1.4450494829707525 53.40192285101625, -1.4469857757757905 53.402029078050646, -1.4463844639330317 53.40276642954642, -1.4468488403783115 53.40291239927582, -1.4440964130532592 53.404323366787, -1.444681734829684 53.40479505478931, -1.4453453704934922 53.40442898630535, -1.4468178899950577 53.40436922082129, -1.447405012769556 53.40392263014772, -1.4485471010455577 53.403955241700835, -1.4492379649824858 53.405078524620464, -1.4499021332442807 53.40522900764789, -1.4496985537044953 53.40542522758198, -1.4485928676625732 53.40536499319174, -1.4461450961323319 53.406072728597415, -1.4465117891223063 53.406367476480035, -1.4506955097029874 53.40554585009754, -1.451491893483431 53.406780956184015, -1.452005034717222 53.40664848088767, -1.4524302151168411 53.40723721029167, -1.4517388268152716 53.40747519651342, -1.4509228477567508 53.4077056723758, -1.4481597865427471 53.40805684312542, -1.444771455649426 53.40778534574294, -1.4444214833945273 53.407703629840405, -1.4421573091896907 53.40743990498214, -1.4402133468497371 53.407328287953284, -1.4384463367312312 53.40729116020362, -1.436109702862361 53.40688732295411))",-1.4443855067347016,53.405881774082,E01007877,0.01523160670797133,620.0,-1.4311179,53.3984003,0
E01007878,Sheffield 075A,Sheffield 075A,437040,386840,-1.44468,53.3771,d824b928-c058-4fd7-9917-ae5ddb269e8c,"POLYGON ((-1.4425592382248027 53.378659547000105, -1.4421137992475626 53.37817952845832, -1.4410983930776111 53.37835232636918, -1.4406988793045974 53.3776900015481, -1.4404744882314777 53.377030796918916, -1.4414542633460126 53.37635163823574, -1.4413738088961618 53.37600841437579, -1.4407080815650233 53.37604905587098, -1.4408920198652506 53.375841864241224, -1.4415885222900067 53.37564485408927, -1.441374418541054 53.37540039798561, -1.4414873811465025 53.374789257560735, -1.4408308513319 53.37450127024185, -1.4411613890870871 53.374346818086735, -1.4406885503291047 53.37372438310584, -1.4416040311956178 53.373424982927645, -1.441888640893497 53.373792675460756, -1.441424693059765 53.37391179133337, -1.4419842814489567 53.37463830455895, -1.4433683665309944 53.375200095048164, -1.4446933234957353 53.374372280576935, -1.4473989890197454 53.37552639652116, -1.4477215955059424 53.37520523880452, -1.4489549192862226 53.37725941792407, -1.4485817853314111 53.377689891028126, -1.4492883848732212 53.37785650291926, -1.4494807555745253 53.37824682556979, -1.4489534065761935 53.37835877509973, -1.447417810837654 53.37996538753869, -1.4476643069355428 53.38061728305495, -1.4466569927408393 53.38082300141153, -1.4447759095397839 53.379985477337996, -1.4453090842056822 53.37945520282856, -1.4449147843043324 53.37903012866408, -1.4434331960330704 53.37874589632523, -1.4425592382248027 53.378659547000105))",-1.4438996201142484,53.377016806978844,E01007878,0.004293125076834487,234.0,-1.4447391241633205,53.37280656282002,1
E01007879,Sheffield 075B,Sheffield 075B,436439,386785,-1.45372,53.3767,b5069472-831e-40e3-9cb0-5e4f17b97b9e,"POLYGON ((-1.4528329926626007 53.37982427784037, -1.4494807555745253 53.37824682556979, -1.4492883848732212 53.37785650291926, -1.4485817853314111 53.377689891028126, -1.4489549192862226 53.37725941792407, -1.4477215955059424 53.37520523880452, -1.4474994483241295 53.37481603373988, -1.4479289320617188 53.374512457343606, -1.451340983366174 53.37583073456225, -1.450971368784765 53.37517641962272, -1.4516369195777592 53.375473857507785, -1.4519270574381213 53.375241644520734, -1.452327720191966 53.375689016902584, -1.4527566689665392 53.37558943756969, -1.4525909718365841 53.37503873088061, -1.45126556282324 53.37452564945534, -1.4506988440694824 53.37364835256757, -1.4509904027958898 53.3732711064203, -1.4520487632149426 53.37325934660376, -1.4522472748642896 53.37371502323806, -1.4539851851919001 53.37380068840624, -1.4543562407771051 53.374338421569576, -1.4583932132970296 53.37571861720413, -1.4572030026315959 53.37675552680703, -1.4576648510180912 53.37699009074997, -1.4582067718123024 53.37660553240783, -1.4588208525491457 53.377115189565224, -1.4599665331279463 53.37711076617251, -1.4596768483234654 53.378099276124026, -1.459214307619991 53.37784563210142, -1.4554387263988493 53.379221727388035, -1.4552866892166454 53.37935586469798, -1.4541457663152433 53.379233802947184, -1.4539523255991882 53.37946077345464, -1.4528329926626007 53.37982427784037))",-1.4536529801574924,53.37663353473912,E01007879,0.0017768572744739262,207.0,-1.4541237515976644,53.37834689285258,0
E01007879,Sheffield 075B,Sheffield 075B,436439,386785,-1.45372,53.3767,b5069472-831e-40e3-9cb0-5e4f17b97b9e,"POLYGON ((-1.4528329926626007 53.37982427784037, -1.4494807555745253 53.37824682556979, -1.4492883848732212 53.37785650291926, -1.4485817853314111 53.377689891028126, -1.4489549192862226 53.37725941792407, -1.4477215955059424 53.37520523880452, -1.4474994483241295 53.37481603373988, -1.4479289320617188 53.374512457343606, -1.451340983366174 53.37583073456225, -1.450971368784765 53.37517641962272, -1.4516369195777592 53.375473857507785, -1.4519270574381213 53.375241644520734, -1.452327720191966 53.375689016902584, -1.4527566689665392 53.37558943756969, -1.4525909718365841 53.37503873088061, -1.45126556282324 53.37452564945534, -1.4506988440694824 53.37364835256757, -1.4509904027958898 53.3732711064203, -1.4520487632149426 53.37325934660376, -1.4522472748642896 53.37371502323806, -1.4539851851919001 53.37380068840624, -1.4543562407771051 53.374338421569576, -1.4583932132970296 53.37571861720413, -1.4572030026315959 53.37675552680703, -1.4576648510180912 53.37699009074997, -1.4582067718123024 53.37660553240783, -1.4588208525491457 53.377115189565224, -1.4599665331279463 53.37711076617251, -1.4596768483234654 53.378099276124026, -1.459214307619991 53.37784563210142, -1.4554387263988493 53.379221727388035, -1.4552866892166454 53.37935586469798, -1.4541457663152433 53.379233802947184, -1.4539523255991882 53.37946077345464, -1.4528329926626007 53.37982427784037))",-1.4536529801574924,53.37663353473912,E01007879,0.0025727143057785516,263.0,-1.4511083999999999,53.37625409999999,0
E01007881,Sheffield 075C,Sheffield 075C,437420,386243,-1.43904,53.3717,c921f793-c000-40e0-90d1-332562e16c31,"POLYGON ((-1.4382181402556613 53.3763049462749, -1.4358606878544684 53.3755851459768, -1.4347017949878411 53.37566389975715, -1.43431562675828 53.374178069554425, -1.4350867900184388 53.373680612736536, -1.4365068737381437 53.37348115949303, -1.436327399109255 53.37307807625731, -1.4324926548099435 53.37090512990369, -1.432984219538306 53.36954613441479, -1.4333457245530214 53.369065205777005, -1.4337056323188841 53.3689762615746, -1.4391351486098054 53.36736036192914, -1.4399829607144803 53.367926999022906, -1.4406757652996771 53.36759766277087, -1.4410993952384188 53.36770638721257, -1.4414320189775098 53.36731585504779, -1.4427328756613422 53.36815849511591, -1.4435196339724943 53.36847318259564, -1.4453407525067457 53.369534836218556, -1.4456106609445987 53.370728955874206, -1.445096247027379 53.37071058943601, -1.4453089188420811 53.371641581945234, -1.4448172659243932 53.37175898230834, -1.4454794577224477 53.37306847018437, -1.4451534543885751 53.37325882032741, -1.4444017777047435 53.37251924871471, -1.443776377273722 53.372560094818496, -1.4427105254394916 53.37292944343553, -1.442343712398554 53.3735047531434, -1.4416040311956178 53.373424982927645, -1.4406885503291047 53.37372438310584, -1.4411613890870871 53.374346818086735, -1.4408308513319 53.37450127024185, -1.4414873811465025 53.374789257560735, -1.441374418541054 53.37540039798561, -1.4415885222900067 53.37564485408927, -1.4408920198652506 53.375841864241224, -1.4394562835932303 53.3749284966073, -1.4390983023811144 53.3760543031722, -1.4382181402556613 53.3763049462749))",-1.4412318671154807,53.372373009221505,E01007881,0.0035339525636891196,234.0,-1.4447391241633205,53.37280656282002,0
E01007882,Sheffield 075D,Sheffield 075D,436882,386376,-1.44711,53.373,83f1bdfe-5c0c-4188-8078-ebf288a00153,"POLYGON ((-1.451340983366174 53.37583073456225, -1.4479289320617188 53.374512457343606, -1.4474994483241295 53.37481603373988, -1.4477215955059424 53.37520523880452, -1.4473989890197454 53.37552639652116, -1.4446933234957353 53.374372280576935, -1.4433683665309944 53.375200095048164, -1.4419842814489567 53.37463830455895, -1.441424693059765 53.37391179133337, -1.441888640893497 53.373792675460756, -1.4416040311956178 53.373424982927645, -1.442343712398554 53.3735047531434, -1.4427105254394916 53.37292944343553, -1.443776377273722 53.372560094818496, -1.4444017777047435 53.37251924871471, -1.4451534543885751 53.37325882032741, -1.4454794577224477 53.37306847018437, -1.4448172659243932 53.37175898230834, -1.4453089188420811 53.371641581945234, -1.445096247027379 53.37071058943601, -1.4456106609445987 53.370728955874206, -1.4453407525067457 53.369534836218556, -1.4456686910654017 53.36917686377304, -1.4471884505229131 53.370572710670004, -1.4495861726991222 53.3731552461032, -1.4506988440694824 53.37364835256757, -1.45126556282324 53.37452564945534, -1.4525909718365841 53.37503873088061, -1.4527566689665392 53.37558943756969, -1.452327720191966 53.375689016902584, -1.4519270574381213 53.375241644520734, -1.4516369195777592 53.375473857507785, -1.450971368784765 53.37517641962272, -1.451340983366174 53.37583073456225))",-1.4476594751111738,53.3736846092016,E01007882,0.004705865453136066,262.0,-1.445366100000001,53.3695754,0
E01007883,Sheffield 027A,Sheffield 027A,437894,387885,-1.43172,53.3865,a9247599-2fc1-4ebf-b1ee-a12136d1f82b,"POLYGON ((-1.4203903970019232 53.38639888069578, -1.422089163708663 53.383218119224985, -1.422536272919616 53.382261828551115, -1.4232018174225465 53.38188441724133, -1.4240773471753354 53.381554207918064, -1.4257099618775617 53.38078921644323, -1.4259772458817042 53.38095597724154, -1.4269145868225463 53.38156964349623, -1.4303398833003453 53.38295267263559, -1.43315526205541 53.38491408140356, -1.4368709310096706 53.3859075511043, -1.4389231349250917 53.384791876693015, -1.4396670058968444 53.38362532687279, -1.440679886651284 53.3835669823683, -1.4400683252199422 53.38231747346643, -1.441414053699876 53.38173714440346, -1.4402067370538585 53.38091871164336, -1.4411236806187997 53.38067469607746, -1.441960600873316 53.38099293166569, -1.4446844038658693 53.381994666132194, -1.44383122770178 53.382161167351406, -1.4442302303160575 53.38334670209699, -1.4435222087320116 53.384663396679066, -1.4429780191438244 53.38466447365807, -1.4427949284942578 53.386344120274664, -1.4446225726552335 53.38746968426042, -1.439264370922649 53.38935973875199, -1.436205544066543 53.39120263035999, -1.4336652214324273 53.391580147907895, -1.4284401989507272 53.3922600073169, -1.4272378627502809 53.391736953376515, -1.4289550839592335 53.389858374872546, -1.4257125815471388 53.389327299217236, -1.4250351658324523 53.389225822732854, -1.421625533812336 53.388454701102894, -1.4194821860471754 53.38786631019402, -1.4203634000174823 53.386449365116015, -1.4203903970019232 53.38639888069578))",-1.4243845008415745,53.388143397359755,E01007883,0.007191542933687818,172.0,-1.4257550150581868,53.381083653699456,0
E01007883,Sheffield 027A,Sheffield 027A,437894,387885,-1.43172,53.3865,a9247599-2fc1-4ebf-b1ee-a12136d1f82b,"POLYGON ((-1.4203903970019232 53.38639888069578, -1.422089163708663 53.383218119224985, -1.422536272919616 53.382261828551115, -1.4232018174225465 53.38188441724133, -1.4240773471753354 53.381554207918064, -1.4257099618775617 53.38078921644323, -1.4259772458817042 53.38095597724154, -1.4269145868225463 53.38156964349623, -1.4303398833003453 53.38295267263559, -1.43315526205541 53.38491408140356, -1.4368709310096706 53.3859075511043, -1.4389231349250917 53.384791876693015, -1.4396670058968444 53.38362532687279, -1.440679886651284 53.3835669823683, -1.4400683252199422 53.38231747346643, -1.441414053699876 53.38173714440346, -1.4402067370538585 53.38091871164336, -1.4411236806187997 53.38067469607746, -1.441960600873316 53.38099293166569, -1.4446844038658693 53.381994666132194, -1.44383122770178 53.382161167351406, -1.4442302303160575 53.38334670209699, -1.4435222087320116 53.384663396679066, -1.4429780191438244 53.38466447365807, -1.4427949284942578 53.386344120274664, -1.4446225726552335 53.38746968426042, -1.439264370922649 53.38935973875199, -1.436205544066543 53.39120263035999, -1.4336652214324273 53.391580147907895, -1.4284401989507272 53.3922600073169, -1.4272378627502809 53.391736953376515, -1.4289550839592335 53.389858374872546, -1.4257125815471388 53.389327299217236, -1.4250351658324523 53.389225822732854, -1.421625533812336 53.388454701102894, -1.4194821860471754 53.38786631019402, -1.4203634000174823 53.386449365116015, -1.4203903970019232 53.38639888069578))",-1.4243845008415745,53.388143397359755,E01007883,0.0015636989031085884,404.0,-1.4254776602245656,53.389261501479666,0
E01007883,Sheffield 027A,Sheffield 027A,437894,387885,-1.43172,53.3865,a9247599-2fc1-4ebf-b1ee-a12136d1f82b,"POLYGON ((-1.4203903970019232 53.38639888069578, -1.422089163708663 53.383218119224985, -1.422536272919616 53.382261828551115, -1.4232018174225465 53.38188441724133, -1.4240773471753354 53.381554207918064, -1.4257099618775617 53.38078921644323, -1.4259772458817042 53.38095597724154, -1.4269145868225463 53.38156964349623, -1.4303398833003453 53.38295267263559, -1.43315526205541 53.38491408140356, -1.4368709310096706 53.3859075511043, -1.4389231349250917 53.384791876693015, -1.4396670058968444 53.38362532687279, -1.440679886651284 53.3835669823683, -1.4400683252199422 53.38231747346643, -1.441414053699876 53.38173714440346, -1.4402067370538585 53.38091871164336, -1.4411236806187997 53.38067469607746, -1.441960600873316 53.38099293166569, -1.4446844038658693 53.381994666132194, -1.44383122770178 53.382161167351406, -1.4442302303160575 53.38334670209699, -1.4435222087320116 53.384663396679066, -1.4429780191438244 53.38466447365807, -1.4427949284942578 53.386344120274664, -1.4446225726552335 53.38746968426042, -1.439264370922649 53.38935973875199, -1.436205544066543 53.39120263035999, -1.4336652214324273 53.391580147907895, -1.4284401989507272 53.3922600073169, -1.4272378627502809 53.391736953376515, -1.4289550839592335 53.389858374872546, -1.4257125815471388 53.389327299217236, -1.4250351658324523 53.389225822732854, -1.421625533812336 53.388454701102894, -1.4194821860471754 53.38786631019402, -1.4203634000174823 53.386449365116015, -1.4203903970019232 53.38639888069578))",-1.4243845008415745,53.388143397359755,E01007883,0.00999459630651886,409.0,-1.4342571999999998,53.3896996,0
E01007883,Sheffield 027A,Sheffield 027A,437894,387885,-1.43172,53.3865,a9247599-2fc1-4ebf-b1ee-a12136d1f82b,"POLYGON ((-1.4203903970019232 53.38639888069578, -1.422089163708663 53.383218119224985, -1.422536272919616 53.382261828551115, -1.4232018174225465 53.38188441724133, -1.4240773471753354 53.381554207918064, -1.4257099618775617 53.38078921644323, -1.4259772458817042 53.38095597724154, -1.4269145868225463 53.38156964349623, -1.4303398833003453 53.38295267263559, -1.43315526205541 53.38491408140356, -1.4368709310096706 53.3859075511043, -1.4389231349250917 53.384791876693015, -1.4396670058968444 53.38362532687279, -1.440679886651284 53.3835669823683, -1.4400683252199422 53.38231747346643, -1.441414053699876 53.38173714440346, -1.4402067370538585 53.38091871164336, -1.4411236806187997 53.38067469607746, -1.441960600873316 53.38099293166569, -1.4446844038658693 53.381994666132194, -1.44383122770178 53.382161167351406, -1.4442302303160575 53.38334670209699, -1.4435222087320116 53.384663396679066, -1.4429780191438244 53.38466447365807, -1.4427949284942578 53.386344120274664, -1.4446225726552335 53.38746968426042, -1.439264370922649 53.38935973875199, -1.436205544066543 53.39120263035999, -1.4336652214324273 53.391580147907895, -1.4284401989507272 53.3922600073169, -1.4272378627502809 53.391736953376515, -1.4289550839592335 53.389858374872546, -1.4257125815471388 53.389327299217236, -1.4250351658324523 53.389225822732854, -1.421625533812336 53.388454701102894, -1.4194821860471754 53.38786631019402, -1.4203634000174823 53.386449365116015, -1.4203903970019232 53.38639888069578))",-1.4243845008415745,53.388143397359755,E01007883,0.014329622883154926,540.0,-1.4387114999999997,53.38841759999999,0
E01007883,Sheffield 027A,Sheffield 027A,437894,387885,-1.43172,53.3865,a9247599-2fc1-4ebf-b1ee-a12136d1f82b,"POLYGON ((-1.4203903970019232 53.38639888069578, -1.422089163708663 53.383218119224985, -1.422536272919616 53.382261828551115, -1.4232018174225465 53.38188441724133, -1.4240773471753354 53.381554207918064, -1.4257099618775617 53.38078921644323, -1.4259772458817042 53.38095597724154, -1.4269145868225463 53.38156964349623, -1.4303398833003453 53.38295267263559, -1.43315526205541 53.38491408140356, -1.4368709310096706 53.3859075511043, -1.4389231349250917 53.384791876693015, -1.4396670058968444 53.38362532687279, -1.440679886651284 53.3835669823683, -1.4400683252199422 53.38231747346643, -1.441414053699876 53.38173714440346, -1.4402067370538585 53.38091871164336, -1.4411236806187997 53.38067469607746, -1.441960600873316 53.38099293166569, -1.4446844038658693 53.381994666132194, -1.44383122770178 53.382161167351406, -1.4442302303160575 53.38334670209699, -1.4435222087320116 53.384663396679066, -1.4429780191438244 53.38466447365807, -1.4427949284942578 53.386344120274664, -1.4446225726552335 53.38746968426042, -1.439264370922649 53.38935973875199, -1.436205544066543 53.39120263035999, -1.4336652214324273 53.391580147907895, -1.4284401989507272 53.3922600073169, -1.4272378627502809 53.391736953376515, -1.4289550839592335 53.389858374872546, -1.4257125815471388 53.389327299217236, -1.4250351658324523 53.389225822732854, -1.421625533812336 53.388454701102894, -1.4194821860471754 53.38786631019402, -1.4203634000174823 53.386449365116015, -1.4203903970019232 53.38639888069578))",-1.4243845008415745,53.388143397359755,E01007883,0.011615571568718482,548.0,-1.4359486000000004,53.387051099999994,0
E01007883,Sheffield 027A,Sheffield 027A,437894,387885,-1.43172,53.3865,a9247599-2fc1-4ebf-b1ee-a12136d1f82b,"POLYGON ((-1.4203903970019232 53.38639888069578, -1.422089163708663 53.383218119224985, -1.422536272919616 53.382261828551115, -1.4232018174225465 53.38188441724133, -1.4240773471753354 53.381554207918064, -1.4257099618775617 53.38078921644323, -1.4259772458817042 53.38095597724154, -1.4269145868225463 53.38156964349623, -1.4303398833003453 53.38295267263559, -1.43315526205541 53.38491408140356, -1.4368709310096706 53.3859075511043, -1.4389231349250917 53.384791876693015, -1.4396670058968444 53.38362532687279, -1.440679886651284 53.3835669823683, -1.4400683252199422 53.38231747346643, -1.441414053699876 53.38173714440346, -1.4402067370538585 53.38091871164336, -1.4411236806187997 53.38067469607746, -1.441960600873316 53.38099293166569, -1.4446844038658693 53.381994666132194, -1.44383122770178 53.382161167351406, -1.4442302303160575 53.38334670209699, -1.4435222087320116 53.384663396679066, -1.4429780191438244 53.38466447365807, -1.4427949284942578 53.386344120274664, -1.4446225726552335 53.38746968426042, -1.439264370922649 53.38935973875199, -1.436205544066543 53.39120263035999, -1.4336652214324273 53.391580147907895, -1.4284401989507272 53.3922600073169, -1.4272378627502809 53.391736953376515, -1.4289550839592335 53.389858374872546, -1.4257125815471388 53.389327299217236, -1.4250351658324523 53.389225822732854, -1.421625533812336 53.388454701102894, -1.4194821860471754 53.38786631019402, -1.4203634000174823 53.386449365116015, -1.4203903970019232 53.38639888069578))",-1.4243845008415745,53.388143397359755,E01007883,0.010903773261675333,550.0,-1.435287739787848,53.38825134096767,0
