osmid,osmid_original,y,x,street_count,LSOA,LSOA_Lon,LSOA_Lat,PWC_Distance,NodeID,lon,lat,osmid_Old,NodeID_New,ref,highway,geometry
15,"[21026848, 70685213, 69473096, 70685220, 1758628488, 1016051470, 21026851, 1587308240, 138162907, 70706318, 8975291246, 21026853, 1755258611, 4530560727, 1587308153, 21026856, 287317730, 1758628322, 21026857, 21026861, 1741202466, 1741202391, 250717101, 8936027737, 21026988, 26762501, 145361891, 145361885, 26755779, 240816816, 4530560726, 158728504, 21027001, 26755777, 26755776, 21027018, 8872068186, 1886433111, 21754337, 21027020, 1886433453, 21027024, 8872068187, 11070268406, 163474362, 21027032, 8872068184, 26783014, 1757365984, 21027034, 1885317911, 1885317665, 21027038, 3100805565, 8872068185, 21027059, 21027066, 3099633038, 26787477, 1886498507, 26885868, 1198112596, 21710795, 21027080, 21027119, 21027124, 9004954754, 26786632, 21027125, 26783674, 247257851, 26786629, 21027126, 715083019, 26786633, 21027134, 21027135, 21027147, 1813828889, 21027152, 26786636, 1783630535, 21027156, 21027149, 162917874, 21754481, 8872068183, 715082511, 21710783, 12214657319, 163474368, 309570102, 12237638883, 163474377, 961570012, 21710790, 26870188, 21710791, 26870189, 5195744518, 1848408926, 1849169622, 21710798, 26787659, 1849169395, 21710799, 4293776729, 829390369, 69559153, 21912215, 829390353, 21710801, 69559150, 21710800, 69744313, 69559147, 1846803331, 331793470, 21710802, 11173126602, 255290793, 69648247, 69648236, 69648244, 490708187, 70930167, 21710803, 331790068, 21710804, 1846803330, 833483956, 11183280513, 21710815, 2137163577, 1195739783, 2137163607, 8920333466, 1757578672, 384879749, 21710822, 2720121479, 1196564835, 69559113, 2541971240, 148857030, 21710825, 8972901006, 247217462, 906771915, 27145417, 21710828, 74122542, 69731972, 69657320, 74122529, 74122526, 74122549, 21710833, 26786769, 74122604, 74122580, 74122598, 1898716360, 74265751, 1898716356, 10878723907, 21710836, 2720121471, 21710840, 2720121476, 8996868032, 21754492, 21710841, 163013735, 1757334229, 163013743, 163013741, 162950891, 255174972, 162963630, 162950916, 69559085, 21710842, 26928582, 21710860, 26870186, 1194438442, 1194438294, 151296729, 21710861, 1815651122, 70733160, 1111087976, 9533604914, 1014466803, 138163016, 26819353, 21754243, 248800762, 316233999, 21754245, 26787767, 26787766, 11174100632, 1886433090, 21754341, 26787762, 1014144079, 11174100628, 634109693, 26829490, 21754347, 69559179, 943841820, 1770702662, 11174824627, 69559163, 943841374, 21754353, 1230601766, 26755763, 1591380976, 21754357, 1359777589, 21754361, 12132503326, 138162862, 26755739, 26755816, 12132503312, 148348305, 26755741, 26755814, 854090283, 21754369, 26756272, 26761938, 26755766, 21754371, 26756269, 26761939, 11256209086, 11256209090, 21754380, 26756667, 2652349518, 2652349525, 21754406, 1229107719, 1756324765, 1784883121, 1784883158, 21754465, 26786785, 70897016, 21912223, 9045466964, 70916622, 1200106933, 21754477, 8872068182, 1080088536, 25319810, 21754479, 1189457390, 26787637, 21754490, 27145411, 330605828, 162926325, 162950900, 74122563, 162950904, 21754497, 26886664, 163037007, 69559075, 1200613752, 21912213, 21912221, 11149307347, 74122546, 255290792, 11189653359, 25316773, 8872068180, 25316774, 26872572, 25374193, 243767590, 2096503046, 25316786, 9121190979, 25319814, 145391750, 25316789, 2720107613, 25316791, 26822003, 2390418700, 25316793, 1166340269, 149827701, 149887748, 149887751, 26822012, 27146701, 1757331253, 25316864, 2270924464, 1783084885, 7688401335, 1783084501, 26822007, 3209998994, 25374181, 8872068181, 1765122318, 25967477, 138162822, 25967480, 26761415, 240224229, 11194361294, 26787950, 240224222, 11194361296, 158728869, 25967488, 9045027648, 70719310, 25967489, 127838643, 240224261, 1839761339, 2720048234, 384879720, 25967494, 26787964, 26872176, 27003387, 384879739, 9790438293, 10724162944, 1204399351, 71200155, 26755702, 26755709, 289529666, 3216668462, 26755716, 3216668464, 243524595, 1231536150, 10133423829, 26756137, 26755751, 1304224084, 1304224086, 26756019, 26756020, 26756802, 26755759, 26755761, 26756263, 26755764, 26755772, 26755773, 240224197, 26755834, 26755775, 26755781, 8872068189, 240224194, 26755830, 11198118146, 26755784, 26755780, 26762590, 26756681, 26755827, 240224264, 26756680, 11198730834, 26755802, 1231144921, 8872068191, 1231389526, 26755818, 148348330, 26755817, 1233398743, 1244658594, 26760808, 26760804, 26760813, 1758628302, 1359761397, 148348326, 12132503317, 26756676, 11179658675, 240224285, 1230601670, 829396930, 26763854, 4530560728, 11195020935, 240224274, 1232588039, 2781304531, 163456149, 26777082, 145400451, 1755277811, 145400452, 145361770, 26777102, 221787471, 221787489, 1587308084, 26783671, 26783672, 1232627222, 250639143, 1232627220, 715086701, 26786628, 1319869770, 715083329, 54182387, 26786635, 715082975, 26822124, 715083305, 158740307, 715086565, 3212231032, 163013715, 54182375, 3212231037, 2122941518, 163013718, 163013696, 26787761, 1770659109, 756643713, 756644028, 26787765, 1849169787, 26787764, 1198112632, 634109694, 158728494, 3402892042, 1015964116, 26788726, 158728498, 158728503, 158728499, 1229176043, 26812705, 11069345155, 1886467202, 26812742, 3824562498, 26819549, 74122538, 74122531, 26829491, 11173126558, 69559190, 255290853, 8149005115, 26872112, 1245901954, 1246637737, 11237301706, 26872113, 9524967914, 70989990, 26872126, 9525057536, 1128069467, 1181382130, 26872130, 1122288885, 9524967900, 26872133, 221814122, 221813999, 221814116, 221846544, 26872154, 145361768, 26872162, 1228018261, 6557858818, 26872170, 11208498391, 384879735, 1204282836, 26872171, 9790438292, 1204282858, 2156646162, 384879753, 26872175, 384879758, 27003390, 26872179, 384879754, 9790438291, 1170817502, 1839795546, 27003394, 1757343472, 1510034630, 979559924, 2912540466, 11193436902, 27003391, 11755504891, 1757623345, 12157230370, 1808208947, 12198827431, 69571195, 12157230363, 27145393, 27145394, 2780969924, 4423944150, 1909126316, 2780969927, 27145396, 1195987464, 1195987381, 70841671, 474381695, 27145419, 1195987440, 1234828895, 1234828894, 69361061, 1234869463, 534858071, 70706309, 69361280, 9249761605, 8773058766, 138162910, 69361682, 69501409, 70685197, 1015964131, 69501413, 70685297, 823580077, 8773058767, 69361849, 1331049843, 69361930, 69479361, 9419325183, 69361995, 9419325181, 69362028, 131414161, 69362115, 8773058733, 131414178, 3216668463, 70701934, 1758628429, 69559069, 158731037, 69559158, 11173126598, 69559171, 828317874, 1757623343, 69571200, 69648205, 521622885, 521626650, 69731968, 1304224007, 70733156, 148870456, 474381694, 1195987387, 2790139176, 9533623425, 70735371, 1815651785, 1345936814, 12232032124, 74122590, 74122578, 1079393450, 74122554, 74122558, 2745462875, 74155803, 7688748861, 163270239, 7688748867, 7688748870, 74122573, 1898716231, 1014137921, 6540554464, 1120221994, 138162876, 8773058765, 145361432, 277026584, 473609166, 1756324821, 1756324769, 145361470, 145361715, 221814004, 1231144935, 1587308135, 11700514722, 145361494, 1229107721, 1784882974, 145361642, 1784882987, 277026604, 1229107727, 2840836558, 145361565, 277026587, 277026591, 145361623, 1181276737, 1181277114, 1232427063, 160206323, 145361651, 145361666, 1505095659, 1339991261, 1339991106, 1340002141, 222081807, 1339996966, 1340000986, 1755229239, 12386359919, 2652349539, 1755277805, 1757537171, 8872068188, 145361954, 7832329523, 224600009, 1232426937, 1232427066, 148356736, 1233398777, 8688812210, 12132503318, 3590480699, 148857029, 148857040, 2084745387, 255290815, 1860616486, 149827391, 1264765491, 1313524384, 224685784, 1838721821, 1300337382, 158731057, 2720107610, 159082478, 2720107609, 277026603, 1741202469, 162950910, 162950914, 793061926, 11349950489, 1079392905, 1886433310, 163474372, 8920349534, 1206776445, 175926842, 1230683507, 11219567157, 221787516, 11211243084, 221787625, 3127580313, 221787526, 221787612, 332639951, 2084745446, 221846534, 221814023, 221814058, 221846580, 221814068, 221814106, 221846645, 221814078, 1756350525, 222043729, 222081518, 222043735, 222081542, 222081671, 222081688, 1345267260, 222043740, 1340002134, 1340005137, 1340007470, 1340000989, 224587565, 243525644, 246714477, 768582893, 246714486, 1207018472, 2155006238, 1756324793, 277026600, 1784883136, 1784883139, 1849169736, 1195805532, 473609212, 534873721, 1734284993, 1757331250, 1815584559, 7964702850, 7964702843, 1204282849, 9527368293, 1860616915, 6540554460, 1784897037, 1232427238, 5018804561, 1587308206, 3590480698, 8920333507, 1952229831, 4881766298, 4881766299, 1757623367, 1893006846]",53.38329936714168,-1.473147031942589,0,E01033262,-1.4700765367910062,53.3882908020442,0.005860235734337246,15,,,19,15,,,POINT (-1.473147031942589 53.38329936714168)
16,"[160300565, 69450092, 69450057, 69465612, 69450048, 69450069, 69450063, 69451994, 69450077, 69451998, 9419325110, 69450081, 69452001, 69452005, 741096298, 3216668473, 1758628621, 686571393, 160301219, 160301224, 160301221, 160301226, 1758628612]",53.40010277076532,-1.4920570076054673,0,E01008161,-1.4984196156415095,53.39947970147763,0.006393042808989494,16,,,20,16,,,POINT (-1.4920570076054673 53.40010277076532)
17,21027048,53.37603790000001,-1.4823887000000002,3,E01008114,-1.4804557125952382,53.37673359629965,0.0020543694040546815,17,-1.4823887,53.3760379,21,17,,,POINT (-1.4823887000000002 53.37603790000001)
18,11120754310,53.3784077,-1.4840754000000005,3,E01008115,-1.4859486493681218,53.377328306745135,0.0021619789531377538,18,-1.4840754,53.3784077,22,18,,,POINT (-1.4840754000000005 53.3784077)
19,"[249001158, 21027161, 249001159, 26784345, 1508549405, 1508549458, 2584432422, 1508549430, 2584432421]",53.367521437909275,-1.4752619795113553,0,E01008109,-1.4739162634666747,53.367935472364024,0.0014079688216116198,19,,,23,19,,,POINT (-1.4752619795113553 53.367521437909275)
20,"[26784335, 715084549]",53.367420500214315,-1.4806500501539714,0,E01008107,-1.4818395894543646,53.36821022654762,0.0014278205169735174,20,,,24,20,,,POINT (-1.4806500501539714 53.367420500214315)
21,"[1084065399, 21027178, 263938130, 248729032, 7656822874, 263938126, 21027182, 249341085, 1508445275, 360055067, 1811961433, 1080551368, 51248758, 361194016, 1798052960, 26822125, 158740317, 1080551265, 158740310, 263938123, 6567692167, 1799628447, 1321360309, 11764691193, 1514371633, 916225836, 263938125, 361194118, 1797921384, 3400990506, 1799628455]",53.364582019816375,-1.4709002319551443,0,E01008108,-1.4707632798814914,53.36765442437024,0.0030754553505244328,21,,,25,21,,,POINT (-1.4709002319551443 53.364582019816375)
22,"[21027191, 248729028, 250638820, 1798052939]",53.35973315280961,-1.4755976516461589,0,E01007981,-1.4772987813819358,53.35476160301031,0.00525453611509811,22,,,26,22,,,POINT (-1.4755976516461589 53.35973315280961)
23,"[1808492249, 1801478939, 1808492284, 1808492271, 1808492240, 250638853, 1808492287, 1251568039, 1808492328, 1808492332, 1801478813, 1808492331, 2793492525, 2793492524]",53.35655409743934,-1.4773862463758278,0,E01007981,-1.4772987813819358,53.35476160301031,0.001794627093094915,23,,,27,23,,,POINT (-1.4773862463758278 53.35655409743934)
24,21027208,53.3545676,-1.4806982000000004,3,E01007981,-1.4772987813819358,53.35476160301031,0.0034049499421943577,24,-1.4806982,53.3545676,28,24,,,POINT (-1.4806982000000004 53.3545676)
25,339875358,53.3520108,-1.4786164999999996,3,E01007981,-1.4772987813819358,53.35476160301031,0.003050131072251094,25,-1.4786165,53.3520108,29,25,,,POINT (-1.4786164999999996 53.3520108)
26,21027257,53.3501973,-1.4811871000000012,2,E01007983,-1.4805148428013228,53.351404448426955,0.0013817152622294928,26,-1.4811871,53.3501973,30,26,,,POINT (-1.4811871000000012 53.3501973)
27,360850916,53.3509427,-1.471286300000001,4,E01007985,-1.4746995591501646,53.35079642069274,0.0034163921996624184,27,-1.4712863,53.3509427,31,27,,,POINT (-1.471286300000001 53.3509427)
28,"[339875413, 246708447]",53.348517250028685,-1.47696799989755,0,E01007985,-1.4746995591501646,53.35079642069274,0.003215655818068757,28,,,32,28,,,POINT (-1.47696799989755 53.348517250028685)
29,21027248,53.34889939999999,-1.4805734999999998,2,E01007986,-1.4785286387757082,53.346364073733646,0.0032571976764510964,29,-1.4805735,53.3488994,33,29,,,POINT (-1.4805734999999998 53.34889939999999)
30,21027231,53.3434736,-1.478103,3,E01007831,-1.4830000202328553,53.34076177563439,0.00559774941837528,30,-1.478103,53.3434736,34,30,,,POINT (-1.478103 53.3434736)
31,"[1810664021, 1540884793, 265657370, 364816128, 1230896698, 1230872414]",53.3389675262007,-1.4816649418826602,0,E01007831,-1.4830000202328553,53.34076177563439,0.002236462660423656,31,,,35,31,,,POINT (-1.4816649418826602 53.3389675262007)
32,"[21027236, 21027237, 364493161, 2453048478, 26971066, 2453048474, 364493170, 26971069, 21027241, 21027242]",53.3463457527347,-1.4794986782004458,0,E01007986,-1.4785286387757082,53.346364073733646,0.000970212422383729,32,,,36,32,,,POINT (-1.4794986782004458 53.3463457527347)
33,"[21710746, 1261198342, 26770081, 150588120, 21718486]",53.380910736151534,-1.5048529409969822,0,E01007962,-1.5065383796939333,53.38186364256797,0.0019361648276081558,33,,,37,33,,,POINT (-1.5048529409969822 53.380910736151534)
34,21736834,53.3852715,-1.5081682000000003,3,E01007960,-1.5112964882928697,53.383868262983114,0.0034285947221666356,34,-1.5081682,53.3852715,38,34,,,POINT (-1.5081682000000003 53.3852715)
35,"[1231127218, 12390688774, 22032514, 22032512]",53.379710123350186,-1.5188129976897216,0,E01007951,-1.5131493521793047,53.37990029857144,0.005666837485092101,35,,,39,35,,,POINT (-1.5188129976897216 53.379710123350186)
36,21710753,53.3798225,-1.501524099999999,3,E01007867,-1.50056247754758,53.37849981554407,0.0016353017797860357,36,-1.5015241,53.3798225,40,36,,,POINT (-1.501524099999999 53.3798225)
37,21718503,53.38276489999999,-1.498481000000001,3,E01007866,-1.4989955157014858,53.38171795339869,0.0011665434381378033,37,-1.498481,53.3827649,41,37,,,POINT (-1.498481000000001 53.38276489999999)
38,"[7237498435, 21718515, 1591678079, 7237498430]",53.3774565408286,-1.5012675899182428,0,E01007867,-1.50056247754758,53.37849981554407,0.0012592083176355662,38,,,42,38,,,POINT (-1.5012675899182428 53.3774565408286)
39,"[21710774, 9002101817, 9002101822, 26865553, 89318709, 26870190, 26865470, 8149005102, 879671039, 76792372, 879670141, 1210633795, 26865558, 9002101826]",53.380182759735284,-1.4927605860539856,0,E01007866,-1.4989955157014858,53.38171795339869,0.0064211499977374275,39,,,43,39,,,POINT (-1.4927605860539856 53.380182759735284)
40,21718496,53.3853583,-1.4941180999999992,4,E01008067,-1.4950509993668013,53.3847605612806,0.0011079678719383929,40,-1.4941181,53.3853583,44,40,,,POINT (-1.4941180999999992 53.3853583)
41,248800291,53.3800921,-1.4960730999999998,3,E01007866,-1.4989955157014858,53.38171795339869,0.003344235758186245,41,-1.4960731,53.3800921,45,41,,,POINT (-1.4960730999999998 53.3800921)
42,"[21740881, 330605953]",53.37480190004285,-1.496155150175652,0,E01007860,-1.4953795168305166,53.373746932127816,0.001309413757309741,42,,,46,42,,,POINT (-1.496155150175652 53.37480190004285)
43,21712598,53.37688159999999,-1.5141213000000013,3,E01007868,-1.5077132526662853,53.3779783502145,0.006501225397118254,43,-1.5141213,53.3768816,47,43,,,POINT (-1.5141213000000013 53.37688159999999)
44,57926597,53.3745843,-1.510006900000001,3,E01007862,-1.5096417874430759,53.372416261967324,0.002198566826449497,44,-1.5100069,53.3745843,48,44,,,POINT (-1.510006900000001 53.3745843)
45,21951936,53.376625,-1.5037586999999986,4,E01007868,-1.5077132526662853,53.3779783502145,0.0041797181236914414,45,-1.5037587,53.376625,49,45,,,POINT (-1.5037586999999986 53.376625)
46,35631677,53.370428200000006,-1.524472000000001,4,E01007858,-1.5235113095592026,53.370889821206184,0.0010658425123061845,46,-1.524472,53.3704282,50,46,,traffic_signals,POINT (-1.524472000000001 53.370428200000006)
47,"[21718476, 197781078, 1014398665, 75784516]",53.3872778594135,-1.4972276065475185,0,E01008066,-1.4972594995964867,53.38604381486717,0.0012344566047042724,47,,,51,47,,,POINT (-1.4972276065475185 53.3872778594135)
48,26788715,53.38974939999999,-1.4854995000000002,4,E01008065,-1.4855298585545458,53.38765287859552,0.002096741195590396,48,-1.4854995,53.3897494,52,48,,,POINT (-1.4854995000000002 53.38974939999999)
49,"[1014466202, 1014465757]",53.38390535000518,-1.4899800999901838,0,E01008067,-1.4950509993668013,53.3847605612806,0.005142509777665805,49,,,53,49,,,POINT (-1.4899800999901838 53.38390535000518)
50,"[1015964271, 1015964415]",53.39161395024483,-1.4883271988854152,0,E01008072,-1.4885721943891614,53.390235292635325,0.0014002569768110078,50,,,54,50,,,POINT (-1.4883271988854152 53.39161395024483)
51,"[1070573491, 1591678033]",53.376520350006764,-1.4970336999685638,0,E01007860,-1.4953795168305166,53.373746932127816,0.0032292674998321206,51,,,55,51,,,POINT (-1.4970336999685638 53.376520350006764)
52,"[75991860, 75991861]",53.38965230013031,-1.5048005504394164,0,E01008154,-1.5060978425307545,53.3931097693506,0.0036928390405658413,52,,,56,52,,,POINT (-1.5048005504394164 53.38965230013031)
53,"[21740786, 25316815, 366451407, 26784872, 265008130, 26784871, 692117973, 692117985, 22032418, 25316820, 26836063, 679402039, 679402043]",53.367540310261376,-1.5022213235543447,0,E01007863,-1.5022914803792948,53.36989559458908,0.002356328976273106,53,,,57,53,,,POINT (-1.5022213235543447 53.367540310261376)
54,21740794,53.37227359999999,-1.5004026000000001,3,E01007863,-1.5022914803792948,53.36989559458908,0.0030369028337504118,54,-1.5004026,53.3722736,58,54,,,POINT (-1.5004026000000001 53.37227359999999)
55,1591678034,53.376495699999985,-1.4996973000000002,3,E01007867,-1.50056247754758,53.37849981554407,0.0021828905842509864,55,-1.4996973,53.3764957,59,55,,,POINT (-1.4996973000000002 53.376495699999985)
56,"[21754258, 4460326774, 469481897, 4555960054, 4555960056, 1317844282, 4555960060, 4460326772, 4460326775]",53.41788040506758,-1.3964371925374344,0,E01007913,-1.3989273652315835,53.41431725648242,0.0043470665841001685,56,,,60,56,,,POINT (-1.3964371925374344 53.41788040506758)
57,"[1506291388, 1506291457]",53.416033700216964,-1.4000444491642139,0,E01007913,-1.3989273652315835,53.41431725648242,0.0020479393561327356,57,,,61,57,,,POINT (-1.4000444491642139 53.416033700216964)
58,21754291,53.40976149999999,-1.4077792000000013,3,E01007913,-1.3989273652315835,53.41431725648242,0.00995539531582955,58,-1.4077792,53.4097615,62,58,,,POINT (-1.4077792000000013 53.40976149999999)
59,"[1209920946, 2161315497, 2161315554, 2161315548, 2161315569]",53.40857122486866,-1.410340551093834,0,E01007913,-1.3989273652315835,53.41431725648242,0.01277801591925033,59,,,63,59,,,POINT (-1.410340551093834 53.40857122486866)
60,"[2161916432, 21754370, 21754366, 21754368, 21754389, 27145553, 21754394, 2161916442, 27145569, 976215777, 21754437, 3239631593, 4555960047, 8914076489, 976215847, 3239649994, 2161916503, 21754451, 8914076480, 976215865, 976215752, 976215809, 8914076491, 8914076490, 7549524668, 976215830, 976243062, 976215874, 1313187983, 976215869, 1028031027, 1028030974, 7549524655]",53.412124979911525,-1.4071765820408262,0,E01007913,-1.3989273652315835,53.41431725648242,0.008535552385709327,60,,,64,60,,,POINT (-1.4071765820408262 53.412124979911525)
61,"[8431247951, 243535265, 1225766975, 2161315472, 11519480776, 2161315458, 309229879, 8431247945, 8412456116, 8431247947, 1225767185, 2161315302, 2161315259, 8431247946, 8431247954, 2161315125, 8431247942, 5464524033, 8431247943, 8431247944, 8431247949, 8412493130]",53.40737659676687,-1.413383513552556,0,E01007913,-1.3989273652315835,53.41431725648242,0.016035990195961337,61,,,65,61,,,POINT (-1.413383513552556 53.40737659676687)
62,"[21754304, 2131570175, 1028003452, 7044558357, 3255856776, 8914076448, 243641818, 243641827, 243641834, 243641829, 243641825, 243641822, 243641823, 243641830, 243641831, 7549524591, 976215764, 976215827, 7549524595, 976215825, 243641854, 1515072028, 1169060839, 8914076437, 3255856790, 8914076449, 1515071829, 1169059359, 976215747, 1016763188, 1028003428, 1016763898, 7549524640, 1028003047, 976215813, 7549524629, 976215881, 7549524625, 1016762925, 7549524599, 7549522983, 7549524635, 1016763885, 7549524600, 1169059362, 1515071813, 3255856789, 7044558358, 8914076452, 8914076455, 7549263601]",53.4170625328809,-1.4103721574667156,0,E01007913,-1.3989273652315835,53.41431725648242,0.011769443988964975,62,,,66,62,,,POINT (-1.4103721574667156 53.4170625328809)
63,"[21754319, 283816463, 8917264759, 283816486, 243648471, 1170614975, 8917264763, 8917264758, 1170615018]",53.409075369527066,-1.4222408515593188,0,E01033269,-1.4601666164977376,53.39233091491445,0.041457694176570754,63,,,67,63,,,POINT (-1.4222408515593188 53.409075369527066)
64,"[288938798, 1262423154, 21754436, 288938794, 27238706, 21754438, 1262423110, 27145556, 27145557, 1262400844, 27238707]",53.405333988855915,-1.428511542193358,0,E01033269,-1.4601666164977376,53.39233091491445,0.03422168407812393,64,,,68,64,,,POINT (-1.428511542193358 53.405333988855915)
65,"[1296443620, 8901321744]",53.408931150019995,-1.402751850004857,0,E01007913,-1.3989273652315835,53.41431725648242,0.0066058176333872905,65,,,69,65,,,POINT (-1.402751850004857 53.408931150019995)
66,"[12063831745, 148348313]",53.393734850002055,-1.478554450002011,0,E01033270,-1.4639493545341087,53.3899707568703,0.015082347653169825,66,,,70,66,,,POINT (-1.478554450002011 53.393734850002055)
67,"[21754411, 2712488865, 1313524476, 1264760523, 222043785, 27088293, 1094431830, 563290542, 222043668, 3106179859, 8917264577, 140893592, 8917264572, 145419500, 140893605, 222043696, 8917264567, 276829892, 3106179854, 145419401, 8917264571, 8917264561, 8917264558, 243531296, 149900798, 8917264653, 221993378, 149900802, 149900808, 149900805, 1199559192, 243531299, 243531321, 243531294, 276829887, 8917264645, 243531301, 243531318, 222043793, 222043584, 222043771, 222043594, 222043649, 3331759175, 222043715, 1784824757, 3331759180, 8917264604, 222043655, 1094445828, 3106179867, 8917264522, 8917264527, 222043719, 8917264600, 3106179858, 1094445980, 222043748, 222043757, 8917264620, 276829894, 8917264623, 243531328, 243531326, 745738322, 243531308, 1199559179, 276829893, 276829899, 276829896, 276829908, 8917264584, 8917264581, 3106179868, 3106179861, 1264760209, 8917264650]",53.39425979115492,-1.4460925520712151,0,E01033269,-1.4601666164977376,53.39233091491445,0.014205627512818814,67,,,71,67,,,POINT (-1.4460925520712151 53.39425979115492)
68,"[21754432, 1262396457, 8917264715, 8917264696, 8917264700, 1262413182, 8917264710, 1262413303, 243533415, 276829867, 243533416, 276829870, 276829874, 8917264704]",53.401498165191725,-1.431994042932575,0,E01033269,-1.4601666164977376,53.39233091491445,0.02962654854907414,68,,,72,68,,,POINT (-1.431994042932575 53.401498165191725)
69,21766133,53.38651949999999,-1.5218146999999997,3,E01007961,-1.5203456587411261,53.38146591830003,0.005262772103989396,69,-1.5218147,53.3865195,73,69,,,POINT (-1.5218146999999997 53.38651949999999)
70,24940286,53.3889743,-1.5228513000000006,3,E01007961,-1.5203456587411261,53.38146591830003,0.007915430112800381,70,-1.5228513,53.3889743,74,70,,,POINT (-1.5228513000000006 53.3889743)
71,21766131,53.385494399999985,-1.5233322000000007,3,E01007961,-1.5203456587411261,53.38146591830003,0.005014787482829042,71,-1.5233322,53.3854944,75,71,,,POINT (-1.5233322000000007 53.385494399999985)
72,21766127,53.38387659999999,-1.5238417000000004,3,E01007961,-1.5203456587411261,53.38146591830003,0.004246609323015323,72,-1.5238417,53.3838766,76,72,,,POINT (-1.5238417000000004 53.38387659999999)
73,26842656,53.3850895,-1.5290866999999992,3,E01007961,-1.5203456587411261,53.38146591830003,0.009462354179890189,73,-1.5290867,53.3850895,77,73,,,POINT (-1.5290866999999992 53.3850895)
74,"[196575324, 26842564, 26842563, 250636007, 26842586, 26842575, 26842565, 1199433810, 26842587]",53.393009631106324,-1.519758815352437,0,E01008152,-1.519457291421914,53.39313359255433,0.0003260109220093398,74,,,78,74,,,POINT (-1.519758815352437 53.393009631106324)
75,"[26842599, 26842596]",53.38506410008545,-1.5391705986715887,0,E01008158,-1.5319528910569713,53.39006865785716,0.00878298933737516,75,,,79,75,,,POINT (-1.5391705986715887 53.38506410008545)
76,"[22032415, 267795223, 255421900, 267795220]",53.36665296916791,-1.506174970063637,0,E01007935,-1.5097271776972483,53.36595139264995,0.003620827071656534,76,,,80,76,,,POINT (-1.506174970063637 53.36665296916791)
77,267795224,53.368558699999994,-1.5147240000000004,3,E01007934,-1.5160327069057726,53.36473231904457,0.004043996164847475,77,-1.514724,53.3685587,81,77,,,POINT (-1.5147240000000004 53.368558699999994)
78,22032436,53.366182699999996,-1.5535468000000006,3,E01007959,-1.5508132727837698,53.36464719474183,0.003135274699249634,78,-1.5535468,53.3661827,82,78,,,POINT (-1.5535468000000006 53.366182699999996)
79,"[22033010, 22033014]",53.36335015000147,-1.5533403500227414,0,E01007959,-1.5508132727837698,53.36464719474183,0.0028405007358228225,79,,,83,79,,,POINT (-1.5533403500227414 53.36335015000147)
80,22032449,53.3640087,-1.5452220000000008,4,E01007958,-1.5451422514380688,53.36625931876992,0.002252031234385874,80,-1.545222,53.3640087,84,80,,,POINT (-1.5452220000000008 53.3640087)
81,246711595,53.373678600000005,-1.5557568000000006,3,E01007953,-1.5415663697631756,53.376217781955695,0.014415816151377495,81,-1.5557568,53.3736786,85,81,,,POINT (-1.5557568000000006 53.373678600000005)
82,251986934,53.367873,-1.5289684999999997,3,E01007865,-1.5260038988354223,53.367274383745674,0.0030244340768088357,82,-1.5289685,53.367873,86,82,,,POINT (-1.5289684999999997 53.367873)
83,247102389,53.3624433,-1.5446881,3,E01007958,-1.5451422514380688,53.36625931876992,0.0038429484489209556,83,-1.5446881,53.3624433,87,83,,,POINT (-1.5446881 53.3624433)
84,22032534,53.372698599999985,-1.5635250000000003,4,E01007956,-1.566194203264992,53.37076389333389,0.0032966249337382098,84,-1.563525,53.3726986,88,84,,,POINT (-1.5635250000000003 53.372698599999985)
85,"[22032498, 253708566]",53.376904650071154,-1.5325177500421177,0,E01007953,-1.5415663697631756,53.376217781955695,0.009074651875656327,85,,,89,85,,,POINT (-1.5325177500421177 53.376904650071154)
86,35631674,53.3683124,-1.5249574000000004,4,E01007865,-1.5260038988354223,53.367274383745674,0.0014739869595039473,86,-1.5249574,53.3683124,90,86,,traffic_signals,POINT (-1.5249574000000004 53.3683124)
87,22033021,53.36152959999999,-1.549079,3,E01007959,-1.5508132727837698,53.36464719474183,0.003567506000389263,87,-1.549079,53.3615296,91,87,,,POINT (-1.549079 53.36152959999999)
88,"[253248355, 26842647]",53.38055415154904,-1.5328869466832271,0,E01007961,-1.5203456587411261,53.38146591830003,0.01257438753398729,88,,,92,88,,,POINT (-1.5328869466832271 53.38055415154904)
89,"[22032560, 26842601]",53.380778251711114,-1.5635725501111608,0,E01007956,-1.566194203264992,53.37076389333389,0.010351832638065609,89,,,93,89,,,POINT (-1.5635725501111608 53.380778251711114)
90,"[1059031244, 730791152, 730791150]",53.37092880458258,-1.5848083290232604,0,E01007956,-1.566194203264992,53.37076389333389,0.01861485625688731,90,,,94,90,,,POINT (-1.5848083290232604 53.37092880458258)
91,22032986,53.3700512,-1.5626586,3,E01007956,-1.566194203264992,53.37076389333389,0.00360671904029006,91,-1.5626586,53.3700512,95,91,,,POINT (-1.5626586 53.3700512)
92,22032566,53.37984289999999,-1.5672764999999993,3,E01008158,-1.5319528910569713,53.39006865785716,0.03677395100493306,92,-1.5672765,53.3798429,96,92,,,POINT (-1.5672764999999993 53.37984289999999)
93,39607534,53.3693177,-1.5941807000000008,3,E01007956,-1.566194203264992,53.37076389333389,0.028023837614744612,93,-1.5941807,53.3693177,97,93,,,POINT (-1.5941807000000008 53.3693177)
94,22032974,53.36580209999999,-1.5741931000000013,3,E01007956,-1.566194203264992,53.37076389333389,0.009412849837615275,94,-1.5741931,53.3658021,98,94,,,POINT (-1.5741931000000013 53.36580209999999)
