Density,NO2
126.39,1.7313400267723287
126.4,1.7314770107130497
126.41,1.7316139946537705
126.42,1.7317509785944916
126.43,1.7318879625352126
126.44,1.7320249464759334
126.45,1.7321619304166544
126.46000000000001,1.7322989143573755
126.47,1.7324358982980963
126.48,1.7325728822388173
126.49000000000001,1.7327098661795384
126.5,1.7328468501202592
126.51,1.7329838340609802
126.52,1.733120818001701
126.53,1.733257801942422
126.54,1.733394785883143
126.55,1.7335317698238641
126.56,1.7336687537645852
126.57000000000001,1.7338057377053062
126.58,1.733942721646027
126.59,1.734079705586748
126.60000000000001,1.734216689527469
126.61,1.73435367346819
126.62,1.734490657408911
126.63000000000001,1.734627641349632
126.64,1.7347646252903528
126.65,1.7349016092310738
126.66,1.7350385931717947
126.67,1.7351755771125157
126.68,1.7353125610532367
126.69,1.7354495449939575
126.7,1.7355865289346786
126.71000000000001,1.7357235128753996
126.72,1.7358604968161206
126.73,1.7359974807568417
126.74000000000001,1.7361344646975627
126.75,1.7362714486382835
126.76,1.7364084325790046
126.77,1.7365454165197254
126.78,1.7366824004604464
126.79,1.7368193844011675
126.8,1.7369563683418883
126.81,1.7370933522826093
126.82000000000001,1.7372303362233303
126.83,1.7373673201640512
126.84,1.7375043041047722
126.85000000000001,1.7376412880454932
126.86,1.737778271986214
126.87,1.737915255926935
126.88000000000001,1.7380522398676561
126.89,1.738189223808377
126.9,1.7383262077490982
126.91,1.738463191689819
126.92,1.73860017563054
126.93,1.738737159571261
126.94,1.7388741435119819
126.95,1.739011127452703
126.96000000000001,1.739148111393424
126.97,1.7392850953341448
126.98,1.7394220792748658
126.99000000000001,1.7395590632155868
127,1.7396960471563077
127.01,1.7398330310970287
127.02,1.7399700150377495
127.03,1.7401069989784705
127.04,1.7402439829191916
127.05,1.7403809668599124
127.06,1.7405179508006334
127.07000000000001,1.7406549347413545
127.08,1.7407919186820755
127.09,1.7409289026227965
127.10000000000001,1.7410658865635176
127.11,1.7412028705042384
127.12,1.7413398544449594
127.13000000000001,1.7414768383856805
127.14,1.7416138223264013
127.15,1.7417508062671223
127.16,1.7418877902078431
127.17,1.7420247741485642
127.18,1.7421617580892852
127.19,1.742298742030006
127.2,1.742435725970727
127.21000000000001,1.742572709911448
127.22,1.742709693852169
127.23,1.74284667779289
127.24000000000001,1.742983661733611
127.25,1.743120645674332
127.26,1.743257629615053
127.27,1.7433946135557739
127.28,1.743531597496495
127.29,1.743668581437216
127.3,1.7438055653779367
127.31,1.7439425493186578
127.32000000000001,1.7440795332593788
127.33,1.7442165172000996
127.34,1.7443535011408207
127.35000000000001,1.7444904850815417
127.36,1.7446274690222625
127.37,1.7447644529629835
127.38000000000001,1.7449014369037046
127.39,1.7450384208444254
127.4,1.7451754047851464
127.41,1.7453123887258675
127.42,1.7454493726665885
127.43,1.7455863566073095
127.44,1.7457233405480304
127.45,1.7458603244887514
127.46000000000001,1.7459973084294724
127.47,1.7461342923701932
127.48,1.7462712763109143
127.49000000000001,1.7464082602516353
127.5,1.7465452441923561
127.51,1.7466822281330772
127.52,1.746819212073798
127.53,1.746956196014519
127.54,1.74709317995524
127.55,1.7472301638959609
127.56,1.747367147836682
127.57000000000001,1.747504131777403
127.58,1.747641115718124
127.59,1.747778099658845
127.60000000000001,1.747915083599566
127.61,1.7480520675402869
127.62,1.748189051481008
127.63000000000001,1.748326035421729
127.64,1.7484630193624497
127.65,1.7486000033031708
127.66,1.7487369872438916
127.67,1.7488739711846126
127.68,1.7490109551253337
127.69,1.7491479390660545
127.7,1.7492849230067755
127.71000000000001,1.7494219069474966
127.72,1.7495588908882174
127.73,1.7496958748289384
127.74000000000001,1.7498328587696594
127.75,1.7499698427103805
127.76,1.7501068266511015
127.77,1.7502438105918223
127.78,1.7503807945325434
127.79,1.7505177784732644
127.8,1.7506547624139852
127.81,1.7507917463547062
127.82000000000001,1.7509287302954273
127.83,1.751065714236148
127.84,1.7512026981768691
127.85000000000001,1.7513396821175902
127.86,1.751476666058311
127.87,1.751613649999032
127.88000000000001,1.751750633939753
127.89,1.7518876178804739
127.9,1.752024601821195
127.91,1.752161585761916
127.92,1.752298569702637
127.93,1.752435553643358
127.94,1.7525725375840788
127.95,1.7527095215247999
127.96000000000001,1.752846505465521
127.97,1.7529834894062417
127.98,1.7531204733469627
127.99000000000001,1.7532574572876838
128,1.7533944412284046
128.01,1.7535314251691254
128.02,1.7536684091098467
128.03,1.7538053930505675
128.04,1.7539423769912883
128.05,1.7540793609320096
128.06,1.7542163448727304
128.07,1.7543533288134512
128.08,1.7544903127541724
128.09,1.7546272966948933
128.1,1.7547642806356143
128.11,1.7549012645763356
128.12,1.7550382485170564
128.13,1.7551752324577772
128.14000000000001,1.7553122163984984
128.15,1.7554492003392193
128.16,1.75558618427994
128.17000000000002,1.7557231682206613
128.18,1.7558601521613821
128.19,1.755997136102103
128.2,1.7561341200428238
128.21,1.756271103983545
128.22,1.7564080879242658
128.23,1.7565450718649867
128.24,1.756682055805708
128.25,1.7568190397464287
128.26,1.7569560236871498
128.27,1.7570930076278708
128.28,1.7572299915685918
128.29,1.7573669755093126
128.3,1.757503959450034
128.31,1.7576409433907547
128.32,1.7577779273314755
128.33,1.7579149112721968
128.34,1.7580518952129176
128.35,1.7581888791536384
128.36,1.7583258630943597
128.37,1.7584628470350805
128.38,1.7585998309758013
128.39000000000001,1.7587368149165226
128.4,1.7588737988572434
128.41,1.7590107827979642
128.42000000000002,1.7591477667386854
128.43,1.7592847506794063
128.44,1.7594217346201273
128.45,1.7595587185608481
128.46,1.7596957025015694
128.47,1.7598326864422902
128.48,1.759969670383011
128.49,1.7601066543237323
128.5,1.760243638264453
128.51,1.7603806222051739
128.52,1.7605176061458951
128.53,1.760654590086616
128.54,1.7607915740273368
128.55,1.760928557968058
128.56,1.7610655419087788
128.57,1.7612025258494997
128.58,1.761339509790221
128.59,1.7614764937309417
128.6,1.7616134776716628
128.61,1.7617504616123838
128.62,1.7618874455531048
128.63,1.7620244294938257
128.64000000000001,1.762161413434547
128.65,1.7622983973752677
128.66,1.7624353813159885
128.67000000000002,1.7625723652567098
128.68,1.7627093491974306
128.69,1.7628463331381514
128.7,1.7629833170788722
128.71,1.7631203010195935
128.72,1.7632572849603143
128.73,1.7633942689010351
128.74,1.7635312528417564
128.75,1.7636682367824772
128.76,1.7638052207231982
128.77,1.7639422046639193
128.78,1.7640791886046403
128.79,1.7642161725453611
128.8,1.7643531564860824
128.81,1.7644901404268032
128.82,1.764627124367524
128.83,1.7647641083082453
128.84,1.764901092248966
128.85,1.7650380761896869
128.86,1.7651750601304081
128.87,1.765312044071129
128.88,1.7654490280118498
128.89000000000001,1.765586011952571
128.9,1.7657229958932918
128.91,1.7658599798340127
128.92000000000002,1.765996963774734
128.93,1.7661339477154547
128.94,1.7662709316561758
128.95,1.7664079155968966
128.96,1.7665448995376178
128.97,1.7666818834783387
128.98,1.7668188674190595
128.99,1.7669558513597807
129,1.7670928353005015
129.01,1.7672298192412224
129.02,1.7673668031819436
129.03,1.7675037871226644
129.04,1.7676407710633852
129.05,1.7677777550041065
129.06,1.7679147389448273
129.07,1.7680517228855481
129.08,1.7681887068262694
129.09,1.7683256907669902
129.1,1.768462674707711
129.11,1.7685996586484323
129.12,1.7687366425891533
129.13,1.7688736265298741
129.14000000000001,1.7690106104705954
129.15,1.7691475944113162
129.16,1.769284578352037
129.17000000000002,1.7694215622927583
129.18,1.769558546233479
129.19,1.7696955301742
129.2,1.7698325141149207
129.21,1.769969498055642
129.22,1.7701064819963628
129.23,1.7702434659370836
129.24,1.7703804498778049
129.25,1.7705174338185257
129.26,1.7706544177592465
129.27,1.7707914016999677
129.28,1.7709283856406886
129.29,1.7710653695814096
129.3,1.7712023535221308
129.31,1.7713393374628517
129.32,1.7714763214035725
129.33,1.7716133053442937
129.34,1.7717502892850145
129.35,1.7718872732257354
129.36,1.7720242571664566
129.37,1.7721612411071774
129.38,1.7722982250478982
129.39000000000001,1.7724352089886195
129.4,1.7725721929293403
129.41,1.7727091768700611
129.42000000000002,1.7728461608107824
129.43,1.7729831447515032
129.44,1.773120128692224
129.45,1.773257112632945
129.46,1.773394096573666
129.47,1.7735310805143871
129.48,1.773668064455108
129.49,1.7738050483958292
129.5,1.77394203233655
129.51,1.7740790162772708
129.52,1.774216000217992
129.53,1.774352984158713
129.54,1.7744899680994337
129.55,1.774626952040155
129.56,1.7747639359808758
129.57,1.7749009199215966
129.58,1.7750379038623179
129.59,1.7751748878030387
129.6,1.7753118717437595
129.61,1.7754488556844807
129.62,1.7755858396252016
129.63,1.7757228235659226
129.64000000000001,1.7758598075066436
129.65,1.7759967914473647
129.66,1.7761337753880855
129.67000000000002,1.7762707593288067
129.68,1.7764077432695276
129.69,1.7765447272102484
129.7,1.7766817111509692
129.71,1.7768186950916904
129.72,1.7769556790324113
129.73,1.777092662973132
129.74,1.7772296469138533
129.75,1.7773666308545741
129.76,1.777503614795295
129.77,1.7776405987360162
129.78,1.777777582676737
129.79,1.777914566617458
129.8,1.778051550558179
129.81,1.7781885344989001
129.82,1.778325518439621
129.83,1.7784625023803422
129.84,1.778599486321063
129.85,1.7787364702617838
129.86,1.778873454202505
129.87,1.779010438143226
129.88,1.7791474220839467
129.89000000000001,1.779284406024668
129.9,1.7794213899653888
129.91,1.7795583739061096
129.92000000000002,1.7796953578468309
129.93,1.7798323417875517
129.94,1.7799693257282725
129.95,1.7801063096689935
129.96,1.7802432936097146
129.97,1.7803802775504356
129.98,1.7805172614911564
129.99,1.7806542454318777
130,1.7807912293725985
130.01,1.7809282133133193
130.02,1.7810651972540406
130.03,1.7812021811947614
130.04,1.7813391651354822
130.05,1.7814761490762034
130.06,1.7816131330169243
130.07,1.781750116957645
130.08,1.7818871008983663
130.09,1.7820240848390871
130.1,1.782161068779808
130.11,1.7822980527205292
130.12,1.78243503666125
130.13,1.782572020601971
130.14000000000001,1.782709004542692
130.15,1.7828459884834131
130.16,1.782982972424134
130.17000000000002,1.7831199563648552
130.18,1.783256940305576
130.19,1.7833939242462968
130.2,1.7835309081870176
130.21,1.783667892127739
130.22,1.7838048760684597
130.23,1.7839418600091805
130.24,1.7840788439499018
130.25,1.7842158278906226
130.26,1.7843528118313434
130.27,1.7844897957720647
130.28,1.7846267797127855
130.29,1.7847637636535063
130.3,1.7849007475942276
130.31,1.7850377315349486
130.32,1.7851747154756694
130.33,1.7853116994163907
130.34,1.7854486833571115
130.35,1.7855856672978323
130.36,1.7857226512385536
130.37,1.7858596351792744
130.38,1.7859966191199952
130.39000000000001,1.7861336030607164
130.4,1.7862705870014373
130.41,1.786407570942158
130.42000000000002,1.7865445548828793
130.43,1.7866815388236001
130.44,1.786818522764321
130.45,1.7869555067050418
130.46,1.787092490645763
130.47,1.7872294745864838
130.48,1.7873664585272049
130.49,1.7875034424679261
130.5,1.787640426408647
130.51,1.7877774103493678
130.52,1.787914394290089
130.53,1.7880513782308098
130.54,1.7881883621715307
130.55,1.788325346112252
130.56,1.7884623300529727
130.57,1.7885993139936935
130.58,1.7887362979344148
130.59,1.7888732818751356
130.6,1.7890102658158564
130.61,1.7891472497565777
130.62,1.7892842336972985
130.63,1.7894212176380193
130.64000000000001,1.7895582015787406
130.65,1.7896951855194614
130.66,1.7898321694601824
130.67000000000002,1.7899691534009037
130.68,1.7901061373416245
130.69,1.7902431212823453
130.7,1.7903801052230661
130.71,1.7905170891637874
130.72,1.7906540731045082
130.73,1.790791057045229
130.74,1.7909280409859503
130.75,1.791065024926671
130.76,1.791202008867392
130.77,1.7913389928081132
130.78,1.791475976748834
130.79,1.7916129606895548
130.8,1.791749944630276
130.81,1.7918869285709969
130.82,1.7920239125117179
130.83,1.792160896452439
130.84,1.79229788039316
130.85,1.7924348643338808
130.86,1.792571848274602
130.87,1.7927088322153228
130.88,1.7928458161560437
130.89000000000001,1.792982800096765
130.9,1.7931197840374857
130.91,1.7932567679782065
130.92000000000002,1.7933937519189278
130.93,1.7935307358596486
130.94,1.7936677198003694
130.95,1.7938047037410902
130.96,1.7939416876818115
130.97,1.7940786716225323
130.98,1.7942156555632534
130.99,1.7943526395039744
131,1.7944896234446954
131.01,1.7946266073854162
131.02,1.7947635913261375
131.03,1.7949005752668583
131.04,1.7950375592075791
131.05,1.7951745431483004
131.06,1.7953115270890212
131.07,1.795448511029742
131.08,1.7955854949704633
131.09,1.795722478911184
131.1,1.795859462851905
131.11,1.7959964467926262
131.12,1.796133430733347
131.13,1.7962704146740678
131.14000000000001,1.796407398614789
131.15,1.7965443825555099
131.16,1.796681366496231
131.17000000000002,1.796818350436952
131.18,1.796955334377673
131.19,1.7970923183183938
131.2,1.7972293022591146
131.21,1.7973662861998358
131.22,1.7975032701405567
131.23,1.7976402540812775
131.24,1.7977772380219987
131.25,1.7979142219627195
131.26,1.7980512059034404
131.27,1.7981881898441616
131.28,1.7983251737848824
131.29,1.7984621577256032
131.3,1.7985991416663245
131.31,1.7987361256070453
131.32,1.7988731095477664
131.33,1.7990100934884874
131.34,1.7991470774292084
131.35,1.7992840613699292
131.36,1.7994210453106505
131.37,1.7995580292513713
131.38,1.7996950131920921
131.39000000000001,1.7998319971328134
131.4,1.7999689810735342
131.41,1.800105965014255
131.42000000000002,1.8002429489549763
131.43,1.800379932895697
131.44,1.800516916836418
131.45,1.8006539007771387
131.46,1.80079088471786
131.47,1.8009278686585808
131.48,1.8010648525993016
131.49,1.8012018365400229
131.5,1.801338820480744
131.51,1.8014758044214647
131.52,1.801612788362186
131.53,1.8017497723029068
131.54,1.8018867562436276
131.55,1.8020237401843489
131.56,1.8021607241250697
131.57,1.8022977080657905
131.58,1.8024346920065117
131.59,1.8025716759472326
131.6,1.8027086598879534
131.61,1.8028456438286746
131.62,1.8029826277693954
131.63,1.8031196117101163
131.64000000000001,1.8032565956508375
131.65,1.8033935795915583
131.66,1.8035305635322791
131.67000000000002,1.8036675474730004
131.68,1.8038045314137214
131.69,1.8039415153544422
131.7,1.804078499295163
131.71,1.8042154832358843
131.72,1.8043524671766051
131.73,1.804489451117326
131.74,1.8046264350580472
131.75,1.804763418998768
131.76,1.8049004029394888
131.77,1.80503738688021
131.78,1.805174370820931
131.79,1.8053113547616517
131.8,1.805448338702373
131.81,1.8055853226430938
131.82,1.8057223065838146
131.83,1.8058592905245359
131.84,1.8059962744652567
131.85,1.8061332584059777
131.86,1.8062702423466988
131.87,1.8064072262874198
131.88,1.8065442102281406
131.89000000000001,1.8066811941688619
131.9,1.8068181781095827
131.91,1.8069551620503035
131.92000000000002,1.8070921459910247
131.93,1.8072291299317456
131.94,1.8073661138724664
131.95,1.8075030978131872
131.96,1.8076400817539084
131.97,1.8077770656946293
131.98,1.80791404963535
131.99,1.8080510335760713
132,1.8081880175167921
132.01,1.8083250014575132
132.02,1.8084619853982342
132.03,1.8085989693389553
132.04,1.808735953279676
132.05,1.8088729372203973
132.06,1.8090099211611181
132.07,1.809146905101839
132.08,1.8092838890425602
132.09,1.809420872983281
132.1,1.8095578569240018
132.11,1.809694840864723
132.12,1.809831824805444
132.13,1.8099688087461647
132.14000000000001,1.810105792686886
132.15,1.8102427766276068
132.16,1.8103797605683276
132.17000000000002,1.8105167445090489
132.18,1.8106537284497697
132.19,1.8107907123904907
132.2,1.8109276963312115
132.21,1.8110646802719328
132.22,1.8112016642126536
132.23,1.8113386481533744
132.24,1.8114756320940957
132.25,1.8116126160348165
132.26,1.8117495999755373
132.27,1.8118865839162586
132.28,1.8120235678569794
132.29,1.8121605517977002
132.3,1.8122975357384215
132.31,1.8124345196791423
132.32,1.812571503619863
132.33,1.8127084875605843
132.34,1.8128454715013052
132.35,1.8129824554420262
132.36,1.8131194393827472
132.37,1.8132564233234683
132.38,1.813393407264189
132.39000000000001,1.8135303912049103
132.4,1.8136673751456311
132.41,1.813804359086352
132.42000000000002,1.8139413430270732
132.43,1.814078326967794
132.44,1.8142153109085148
132.45,1.8143522948492357
132.46,1.814489278789957
132.47,1.8146262627306777
132.48,1.8147632466713985
132.49,1.8149002306121198
132.5,1.8150372145528406
132.51,1.8151741984935617
132.52,1.8153111824342827
132.53,1.8154481663750037
132.54,1.8155851503157245
132.55,1.8157221342564458
132.56,1.8158591181971666
132.57,1.8159961021378874
132.58,1.8161330860786087
132.59,1.8162700700193295
132.6,1.8164070539600503
132.61,1.8165440379007716
132.62,1.8166810218414924
132.63,1.8168180057822132
132.64000000000001,1.8169549897229345
132.65,1.8170919736636553
132.66,1.817228957604376
132.67000000000002,1.8173659415450973
132.68,1.8175029254858182
132.69,1.8176399094265392
132.7,1.81777689336726
132.71,1.8179138773079813
132.72,1.818050861248702
132.73,1.818187845189423
132.74,1.8183248291301441
132.75,1.818461813070865
132.76,1.8185987970115858
132.77,1.818735780952307
132.78,1.8188727648930278
132.79,1.8190097488337487
132.8,1.81914673277447
132.81,1.8192837167151907
132.82,1.8194207006559115
132.83,1.8195576845966328
132.84,1.8196946685373536
132.85,1.8198316524780744
132.86,1.8199686364187957
132.87,1.8201056203595165
132.88,1.8202426043002375
132.89000000000001,1.8203795882409588
132.9,1.8205165721816796
132.91,1.8206535561224004
132.92000000000002,1.8207905400631217
132.93,1.8209275240038425
132.94,1.8210645079445633
132.95,1.8212014918852841
132.96,1.8213384758260054
132.97,1.8214754597667262
132.98,1.821612443707447
132.99,1.8217494276481683
133,1.821886411588889
133.01,1.82202339552961
133.02,1.8221603794703312
133.03,1.822297363411052
133.04,1.822434347351773
133.05,1.822571331292494
133.06,1.822708315233215
133.07,1.822845299173936
133.08,1.8229822831146572
133.09,1.823119267055378
133.1,1.8232562509960988
133.11,1.82339323493682
133.12,1.8235302188775409
133.13,1.8236672028182617
133.14000000000001,1.823804186758983
133.15,1.8239411706997037
133.16,1.8240781546404246
133.17000000000002,1.8242151385811458
133.18,1.8243521225218666
133.19,1.8244891064625874
133.2,1.8246260904033085
133.21,1.8247630743440295
133.22,1.8249000582847505
133.23,1.8250370422254714
133.24,1.8251740261661926
133.25,1.8253110101069134
133.26,1.8254479940476342
133.27,1.8255849779883555
133.28,1.8257219619290763
133.29,1.8258589458697971
133.3,1.8259959298105184
133.31,1.8261329137512392
133.32,1.82626989769196
133.33,1.8264068816326813
133.34,1.826543865573402
133.35,1.826680849514123
133.36,1.8268178334548442
133.37,1.826954817395565
133.38,1.827091801336286
133.39000000000001,1.827228785277007
133.4,1.827365769217728
133.41,1.827502753158449
133.42000000000002,1.8276397370991702
133.43,1.827776721039891
133.44,1.8279137049806118
133.45,1.8280506889213326
133.46,1.8281876728620539
133.47,1.8283246568027747
133.48,1.8284616407434955
133.49,1.8285986246842167
133.5,1.8287356086249376
133.51,1.8288725925656584
133.52,1.8290095765063796
133.53,1.8291465604471004
133.54,1.8292835443878215
133.55,1.8294205283285425
133.56,1.8295575122692636
133.57,1.8296944962099844
133.58,1.8298314801507056
133.59,1.8299684640914264
133.6,1.8301054480321473
133.61,1.8302424319728685
133.62,1.8303794159135893
133.63,1.8305163998543101
133.64000000000001,1.8306533837950314
133.65,1.8307903677357522
133.66,1.830927351676473
133.67000000000002,1.8310643356171943
133.68,1.831201319557915
133.69,1.831338303498636
133.7,1.8314752874393567
133.71,1.831612271380078
133.72,1.831749255320799
133.73,1.8318862392615198
133.74,1.832023223202241
133.75,1.832160207142962
133.76,1.8322971910836827
133.77,1.832434175024404
133.78,1.8325711589651248
133.79,1.8327081429058456
133.8,1.8328451268465669
133.81,1.8329821107872877
133.82,1.8331190947280085
133.83,1.8332560786687297
133.84,1.8333930626094506
133.85,1.8335300465501714
133.86,1.8336670304908926
133.87,1.8338040144316134
133.88,1.8339409983723343
133.89000000000001,1.8340779823130555
133.9,1.8342149662537766
133.91,1.8343519501944974
133.92000000000002,1.8344889341352186
133.93,1.8346259180759394
133.94,1.8347629020166603
133.95,1.834899885957381
133.96,1.8350368698981023
133.97,1.8351738538388231
133.98,1.835310837779544
133.99,1.8354478217202652
134,1.835584805660986
134.01,1.8357217896017068
134.02,1.835858773542428
134.03,1.835995757483149
134.04,1.8361327414238697
134.05,1.836269725364591
134.06,1.8364067093053118
134.07,1.8365436932460328
134.08,1.836680677186754
134.09,1.836817661127475
134.1,1.8369546450681957
134.11,1.837091629008917
134.12,1.8372286129496378
134.13,1.8373655968903586
134.14000000000001,1.8375025808310799
134.15,1.8376395647718007
134.16,1.8377765487125215
134.17000000000002,1.8379135326532428
134.18,1.8380505165939636
134.19,1.8381875005346844
134.2,1.8383244844754052
134.21,1.8384614684161265
134.22,1.8385984523568473
134.23,1.8387354362975683
134.24,1.8388724202382893
134.25,1.8390094041790104
134.26,1.8391463881197312
134.27,1.8392833720604524
134.28,1.8394203560011733
134.29,1.839557339941894
134.3,1.8396943238826153
134.31,1.8398313078233361
134.32,1.839968291764057
134.33,1.8401052757047782
134.34,1.840242259645499
134.35,1.8403792435862198
134.36,1.840516227526941
134.37,1.840653211467662
134.38,1.8407901954083827
134.39000000000001,1.840927179349104
134.4,1.8410641632898248
134.41,1.8412011472305458
134.42000000000002,1.8413381311712669
134.43,1.841475115111988
134.44,1.8416120990527087
134.45,1.8417490829934295
134.46,1.8418860669341508
134.47,1.8420230508748716
134.48,1.8421600348155924
134.49,1.8422970187563137
134.5,1.8424340026970345
134.51,1.8425709866377553
134.52,1.8427079705784766
134.53,1.8428449545191974
134.54,1.8429819384599182
134.55,1.8431189224006395
134.56,1.8432559063413603
134.57,1.8433928902820813
134.58,1.8435298742228023
134.59,1.8436668581635234
134.6,1.8438038421042442
134.61,1.8439408260449655
134.62,1.8440778099856863
134.63,1.844214793926407
134.64000000000001,1.8443517778671283
134.65,1.8444887618078492
134.66,1.84462574574857
134.67000000000002,1.8447627296892912
134.68,1.844899713630012
134.69,1.8450366975707329
134.7,1.8451736815114537
134.71,1.845310665452175
134.72,1.8454476493928957
134.73,1.8455846333336168
134.74,1.8457216172743378
134.75,1.8458586012150588
134.76,1.8459955851557797
134.77,1.846132569096501
134.78,1.8462695530372217
134.79,1.8464065369779425
134.8,1.8465435209186638
134.81,1.8466805048593846
134.82,1.8468174888001054
134.83,1.8469544727408267
134.84,1.8470914566815475
134.85,1.8472284406222683
134.86,1.8473654245629896
134.87,1.8475024085037104
134.88,1.8476393924444312
134.89000000000001,1.8477763763851525
134.9,1.8479133603258733
134.91,1.8480503442665943
134.92000000000002,1.8481873282073153
134.93,1.8483243121480364
134.94,1.8484612960887572
134.95,1.848598280029478
134.96,1.8487352639701993
134.97,1.84887224791092
134.98,1.849009231851641
134.99,1.8491462157923622
135,1.849283199733083
135.01,1.8494201836738038
135.02,1.849557167614525
135.03,1.8496941515552459
135.04,1.8498311354959667
135.05,1.849968119436688
135.06,1.8501051033774087
135.07,1.8502420873181296
135.08,1.8503790712588508
135.09,1.8505160551995719
135.1,1.8506530391402927
135.11,1.850790023081014
135.12,1.8509270070217347
135.13,1.8510639909624556
135.14000000000001,1.8512009749031768
135.15,1.8513379588438976
135.16,1.8514749427846184
135.17000000000002,1.8516119267253397
135.18,1.8517489106660605
135.19,1.8518858946067813
135.2,1.8520228785475021
135.21,1.8521598624882234
135.22,1.8522968464289442
135.23,1.852433830369665
135.24,1.8525708143103863
135.25,1.852707798251107
135.26,1.8528447821918281
135.27,1.8529817661325494
135.28,1.8531187500732702
135.29,1.853255734013991
135.3,1.8533927179547123
135.31,1.853529701895433
135.32,1.853666685836154
135.33,1.8538036697768752
135.34,1.853940653717596
135.35,1.8540776376583168
135.36,1.854214621599038
135.37,1.8543516055397589
135.38,1.8544885894804797
135.39000000000001,1.854625573421201
135.4,1.8547625573619217
135.41,1.8548995413026426
135.42000000000002,1.8550365252433638
135.43,1.8551735091840846
135.44,1.8553104931248057
135.45,1.8554474770655265
135.46,1.8555844610062477
135.47,1.8557214449469686
135.48,1.8558584288876894
135.49,1.8559954128284106
135.5,1.8561323967691314
135.51,1.8562693807098523
135.52,1.8564063646505735
135.53,1.8565433485912943
135.54,1.8566803325320151
135.55,1.8568173164727364
135.56,1.8569543004134572
135.57,1.857091284354178
135.58,1.8572282682948993
135.59,1.85736525223562
135.6,1.8575022361763411
135.61,1.8576392201170622
135.62,1.8577762040577832
135.63,1.857913187998504
135.64000000000001,1.8580501719392253
135.65,1.858187155879946
135.66,1.858324139820667
135.67000000000002,1.8584611237613882
135.68,1.858598107702109
135.69,1.8587350916428298
135.7,1.8588720755835506
135.71,1.8590090595242719
135.72,1.8591460434649927
135.73,1.8592830274057135
135.74,1.8594200113464348
135.75,1.8595569952871556
135.76,1.8596939792278766
135.77,1.8598309631685976
135.78,1.8599679471093187
135.79,1.8601049310500395
135.8,1.8602419149907607
135.81,1.8603788989314816
135.82,1.8605158828722024
135.83,1.8606528668129236
135.84,1.8607898507536444
135.85,1.8609268346943653
135.86,1.8610638186350865
135.87,1.8612008025758073
135.88,1.8613377865165281
135.89000000000001,1.8614747704572494
135.9,1.8616117543979702
135.91,1.861748738338691
135.92000000000002,1.8618857222794123
135.93,1.862022706220133
135.94,1.8621596901608541
135.95,1.862296674101575
135.96,1.8624336580422962
135.97,1.862570641983017
135.98,1.8627076259237378
135.99,1.862844609864459
136,1.86298159380518
136.01,1.8631185777459007
136.02,1.863255561686622
136.03,1.8633925456273428
136.04,1.8635295295680636
136.05,1.8636665135087849
136.06,1.8638034974495057
136.07,1.8639404813902265
136.08,1.8640774653309478
136.09,1.8642144492716686
136.1,1.8643514332123896
136.11,1.8644884171531106
136.12,1.8646254010938317
136.13,1.8647623850345525
136.14000000000001,1.8648993689752738
136.15,1.8650363529159946
136.16,1.8651733368567154
136.17000000000002,1.8653103207974366
136.18,1.8654473047381575
136.19,1.8655842886788783
136.2,1.865721272619599
136.21,1.8658582565603203
136.22,1.8659952405010412
136.23,1.866132224441762
136.24,1.8662692083824832
136.25,1.866406192323204
136.26,1.8665431762639249
136.27,1.8666801602046461
136.28,1.8668171441453671
136.29,1.866954128086088
136.3,1.8670911120268092
136.31,1.86722809596753
136.32,1.8673650799082508
136.33,1.867502063848972
136.34,1.867639047789693
136.35,1.8677760317304137
136.36,1.867913015671135
136.37,1.8680499996118558
136.38,1.8681869835525766
136.39000000000001,1.8683239674932979
136.4,1.8684609514340187
136.41,1.8685979353747395
136.42000000000002,1.8687349193154608
136.43,1.8688719032561816
136.44,1.8690088871969024
136.45,1.8691458711376234
136.46,1.8692828550783447
136.47,1.8694198390190655
136.48,1.8695568229597863
136.49,1.8696938069005076
136.5,1.8698307908412284
136.51,1.8699677747819492
136.52,1.8701047587226705
136.53,1.8702417426633913
136.54,1.870378726604112
136.55,1.8705157105448333
136.56,1.8706526944855542
136.57,1.870789678426275
136.58,1.8709266623669962
136.59,1.871063646307717
136.6,1.8712006302484379
136.61,1.8713376141891591
136.62,1.87147459812988
136.63,1.871611582070601
136.64000000000001,1.871748566011322
136.65,1.871885549952043
136.66,1.8720225338927639
136.67000000000002,1.872159517833485
136.68,1.872296501774206
136.69,1.8724334857149267
136.70000000000002,1.872570469655648
136.71,1.8727074535963688
136.72,1.8728444375370896
136.73,1.8729814214778104
136.74,1.8731184054185317
136.75,1.8732553893592525
136.76,1.8733923732999733
136.77,1.8735293572406946
136.78,1.8736663411814154
136.79,1.8738033251221364
136.8,1.8739403090628575
136.81,1.8740772930035785
136.82,1.8742142769442993
136.83,1.8743512608850206
136.84,1.8744882448257414
136.85,1.8746252287664622
136.86,1.8747622127071835
136.87,1.8748991966479043
136.88,1.875036180588625
136.89000000000001,1.8751731645293463
136.9,1.8753101484700672
136.91,1.875447132410788
136.92000000000002,1.8755841163515092
136.93,1.87572110029223
136.94,1.8758580842329509
136.95000000000002,1.8759950681736721
136.96,1.876132052114393
136.97,1.876269036055114
136.98,1.8764060199958348
136.99,1.876543003936556
137,1.8766799878772769
137.01,1.8768169718179977
137.02,1.876953955758719
